source_file,analysis_scope,engine,sample_id,chip,filter_regime,latent_model_id,geo_accession,title,platform_id,tissue,disease,state,comparison,short_label,plot_label,tissue_label,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10
latent_sample_coordinates.csv,latent_space,latent,GSM1687142_SR2000051010AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687142,golub-00236: SR2000051010AA,GPL98,Uterus,uterine adenocarcinoma,cancer,Uterus/uterine adenocarcinoma,UT/EAC,EAC,uterus_uterine.adenocarcinoma,-4.028496,6.802717,-2.5422316,4.1546464,2.2385695,3.8657043,-6.281498,-21.511911,16.211813,-0.9079482
latent_sample_coordinates.csv,latent_space,latent,GSM1687143_SR2000051011AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687143,golub-00236: SR2000051011AA,GPL98,Uterus,uterine adenocarcinoma,cancer,Uterus/uterine adenocarcinoma,UT/EAC,EAC,uterus_uterine.adenocarcinoma,-12.772517,6.658085,1.1498636,11.822652,15.669404,-8.620436,-4.9520435,-28.223022,30.132097,-2.7921267
latent_sample_coordinates.csv,latent_space,latent,GSM1687144_SR2000051012AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687144,golub-00236: SR2000051012AA,GPL98,Kidney,renal cell carcinoma,cancer,Kidney/renal cell carcinoma,KID/RCC,RCC,kidney_renal.cell.carcinoma,-2.8936217,-5.7928247,-7.159938,1.4448054,-14.865831,-9.72188,1.1590345,-23.395594,10.552765,-12.470517
latent_sample_coordinates.csv,latent_space,latent,GSM1687145_SR2000051014AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687145,golub-00236: SR2000051014AA,GPL98,Bladder,bladder transitonal cell carcinoma,cancer,Bladder/bladder transitonal cell carcinoma,NA,NA,bladder_bladder.transitional.cell.carcinoma,-12.137243,6.2691617,1.605922,-12.437152,-1.6468284,13.3683195,-10.827116,2.4321609,5.3569107,-6.6510525
latent_sample_coordinates.csv,latent_space,latent,GSM1687146_SR2000051015AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687146,golub-00236: SR2000051015AA,GPL98,Kidney,renal cell carcinoma,cancer,Kidney/renal cell carcinoma,KID/RCC,RCC,kidney_renal.cell.carcinoma,12.26188,5.87,1.3342067,-5.147631,-0.62792087,19.23193,-5.576488,1.6755799,18.711828,7.7082157
latent_sample_coordinates.csv,latent_space,latent,GSM1687147_SR2000051016AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687147,golub-00236: SR2000051016AA,GPL98,Uterus,uterine adenocarcinoma,cancer,Uterus/uterine adenocarcinoma,UT/EAC,EAC,uterus_uterine.adenocarcinoma,4.6210084,20.823433,-22.34216,2.4794421,6.8423805,21.481998,-15.2176285,-9.761781,12.319379,-6.4909
latent_sample_coordinates.csv,latent_space,latent,GSM1687148_SR2000051017AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687148,golub-00236: SR2000051017AA,GPL98,Colon,colorectal adenocarcinoma,cancer,Colon/colorectal adenocarcinoma,COL/COADREAD,COADREAD,colon_colorectal.adenocarcinoma,-3.8264472,11.438558,-14.080727,-2.6486359,4.764403,5.699587,-13.745317,5.9663296,-7.0066586,-0.8350515
latent_sample_coordinates.csv,latent_space,latent,GSM1687149_SR2000051018AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687149,golub-00236: SR2000051018AA,GPL98,Breast,breast adenocarcinoma,cancer,Breast/breast adenocarcinoma,BR/BRAD,BRAD,breast_breast.adenocarcinoma,-13.050503,13.720903,-15.517946,8.495918,16.677055,2.4499,-15.762105,-6.2834187,-4.6512127,5.774646
latent_sample_coordinates.csv,latent_space,latent,GSM1687150_SR2000051901AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687150,golub-00236: SR2000051901AA,GPL98,Bone Marrow,acute myeloid leukemia,cancer,Bone Marrow/acute myeloid leukemia,NA,NA,bone.marrow_acute.myeloid.leukemia,-8.66068,-7.5473075,0.94182444,-6.3504324,-10.388738,-0.82716775,0.3317687,-0.7939832,-16.52116,-6.8483343
latent_sample_coordinates.csv,latent_space,latent,GSM1687151_SR2000051902AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687151,golub-00236: SR2000051902AA,GPL98,Bone Marrow,acute myeloid leukemia,cancer,Bone Marrow/acute myeloid leukemia,NA,NA,bone.marrow_acute.myeloid.leukemia,-15.180901,-13.621147,5.1019487,-6.8713274,-17.012175,4.4844403,6.0687914,4.1130023,-13.337083,-6.4968343
latent_sample_coordinates.csv,latent_space,latent,GSM1687152_SR2000051903AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687152,golub-00236: SR2000051903AA,GPL98,Bone Marrow,acute myeloid leukemia,cancer,Bone Marrow/acute myeloid leukemia,NA,NA,bone.marrow_acute.myeloid.leukemia,-12.265229,-1.3025721,-1.0718808,-9.93243,-12.514957,-3.2737894,-1.2405212,-0.95617616,-13.456383,-8.227973
latent_sample_coordinates.csv,latent_space,latent,GSM1687153_SR2000051904AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687153,golub-00236: SR2000051904AA,GPL98,Bone Marrow,acute myeloid leukemia,cancer,Bone Marrow/acute myeloid leukemia,NA,NA,bone.marrow_acute.myeloid.leukemia,-8.680749,-2.0335765,5.6274796,-1.1558403,-9.930749,7.1128693,5.1538143,-1.7127724,-8.971881,-1.8727717
latent_sample_coordinates.csv,latent_space,latent,GSM1687154_SR2000051905AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687154,golub-00236: SR2000051905AA,GPL98,Bone Marrow,acute myeloid leukemia,cancer,Bone Marrow/acute myeloid leukemia,NA,NA,bone.marrow_acute.myeloid.leukemia,-3.3168688,-7.524527,-5.768882,-6.923046,-9.325479,6.108108,6.5818315,4.1515026,-18.972815,-3.5532033
latent_sample_coordinates.csv,latent_space,latent,GSM1687155_SR2000051906AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687155,golub-00236: SR2000051906AA,GPL98,Bone Marrow,acute myeloid leukemia,cancer,Bone Marrow/acute myeloid leukemia,NA,NA,bone.marrow_acute.myeloid.leukemia,-10.429105,-0.14648068,-11.5524025,-10.377444,-8.424934,-3.5225337,1.1186837,-0.8452271,-19.0937,-10.22278
latent_sample_coordinates.csv,latent_space,latent,GSM1687156_SR2000051907AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687156,golub-00236: SR2000051907AA,GPL98,Bone Marrow,acute myeloid leukemia,cancer,Bone Marrow/acute myeloid leukemia,NA,NA,bone.marrow_acute.myeloid.leukemia,-8.821489,-3.7746189,-5.0191765,-8.866386,-8.545522,10.001188,2.5778055,-1.3004329,-14.189506,-10.503355000000001
latent_sample_coordinates.csv,latent_space,latent,GSM1687157_SR2000051908AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687157,golub-00236: SR2000051908AA,GPL98,Bone Marrow,acute myeloid leukemia,cancer,Bone Marrow/acute myeloid leukemia,NA,NA,bone.marrow_acute.myeloid.leukemia,-8.193589,-7.528516,-4.345188,-12.504551,0.42723536,12.063009,-2.329486,-3.2119608,-12.070501,-7.3550754
latent_sample_coordinates.csv,latent_space,latent,GSM1687158_SR2000051909AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687158,golub-00236: SR2000051909AA,GPL98,Bone Marrow,acute myeloid leukemia,cancer,Bone Marrow/acute myeloid leukemia,NA,NA,bone.marrow_acute.myeloid.leukemia,-16.442432,2.6254568,-1.9430515,-3.0855613,-16.953094,-1.6785376,2.968219,-4.0151434,-11.6231365,-7.2332377
latent_sample_coordinates.csv,latent_space,latent,GSM1687159_SR2000051910AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687159,golub-00236: SR2000051910AA,GPL98,Bone Marrow,acute myeloid leukemia,cancer,Bone Marrow/acute myeloid leukemia,NA,NA,bone.marrow_acute.myeloid.leukemia,-19.659086,7.5660677,-2.5246592,7.3495274,-4.9513884,-5.0429363,-0.1759761,-2.4089196,-13.379521,-1.0549433
latent_sample_coordinates.csv,latent_space,latent,GSM1687160_SR2000051911AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687160,golub-00236: SR2000051911AA,GPL98,Bone Marrow,T-cell ALL,cancer,Bone Marrow/T-cell ALL,PB/T-ALL,T-ALL,bone.marrow_t.cell.all,-8.559745,-11.479551,0.20764852,-1.6124811,-10.0881405,1.7531004,0.60983574,-7.0517507,-16.226929,-10.811639
latent_sample_coordinates.csv,latent_space,latent,GSM1687161_SR2000051912AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687161,golub-00236: SR2000051912AA,GPL98,Bone Marrow,T-cell ALL,cancer,Bone Marrow/T-cell ALL,PB/T-ALL,T-ALL,bone.marrow_t.cell.all,-3.2192225,-4.270994,-0.8928839,4.610396,-4.198961,7.4373727,3.4117723,-4.994809,-16.861917,-9.691571
latent_sample_coordinates.csv,latent_space,latent,GSM1687162_SR2000051913AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687162,golub-00236: SR2000051913AA,GPL98,Bone Marrow,T-cell ALL,cancer,Bone Marrow/T-cell ALL,PB/T-ALL,T-ALL,bone.marrow_t.cell.all,-5.6049495,-1.0288485,-4.0074615,1.1731547,-2.440064,15.499936,2.865978,-3.1987355,-16.284475,-12.480211
latent_sample_coordinates.csv,latent_space,latent,GSM1687163_SR2000051914AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687163,golub-00236: SR2000051914AA,GPL98,Bone Marrow,T-cell ALL,cancer,Bone Marrow/T-cell ALL,PB/T-ALL,T-ALL,bone.marrow_t.cell.all,-1.9490678,-7.867971,3.9523559,0.25467753,-7.8544745,11.713366,7.0517817,-1.6123062,-18.11998,-13.7822485
latent_sample_coordinates.csv,latent_space,latent,GSM1687164_SR2000051915AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687164,golub-00236: SR2000051915AA,GPL98,Bone Marrow,T-cell ALL,cancer,Bone Marrow/T-cell ALL,PB/T-ALL,T-ALL,bone.marrow_t.cell.all,-3.5595398,-7.8943443,3.292948,-0.5615108,-5.5726347,7.4428787,3.4602082,2.1820085,-19.23694,-8.730332
latent_sample_coordinates.csv,latent_space,latent,GSM1687165_SR2000051916AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687165,golub-00236: SR2000051916AA,GPL98,Bone Marrow,T-cell ALL,cancer,Bone Marrow/T-cell ALL,PB/T-ALL,T-ALL,bone.marrow_t.cell.all,-5.0902143,-9.376392,-1.9626592,-1.3809321,-11.168641,6.8072414,8.510948,2.5232987,-20.271267,-18.144245
latent_sample_coordinates.csv,latent_space,latent,GSM1687166_SR2000051917AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687166,golub-00236: SR2000051917AA,GPL98,Bone Marrow,T-cell ALL,cancer,Bone Marrow/T-cell ALL,PB/T-ALL,T-ALL,bone.marrow_t.cell.all,-0.83616203,-3.0272083,1.5860043,-4.517434,-7.185761,21.118156,6.1710453,1.5741066,-15.160313,-10.416781
latent_sample_coordinates.csv,latent_space,latent,GSM1687167_SR2000051918AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687167,golub-00236: SR2000051918AA,GPL98,Bone Marrow,T-cell ALL,cancer,Bone Marrow/T-cell ALL,PB/T-ALL,T-ALL,bone.marrow_t.cell.all,-2.7844932,-3.53378,-3.572581,0.79787564,-3.9120092,13.580505,3.4858155,-1.820831,-19.077534,-12.726768
latent_sample_coordinates.csv,latent_space,latent,GSM1687168_SR2000051919AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687168,golub-00236: SR2000051919AA,GPL98,Bone Marrow,T-cell ALL,cancer,Bone Marrow/T-cell ALL,PB/T-ALL,T-ALL,bone.marrow_t.cell.all,1.4587893,-12.898617,9.996854,-5.967956,-14.251381,30.181969,16.983204,8.12238,-11.314767,-9.527209
latent_sample_coordinates.csv,latent_space,latent,GSM1687169_SR2000051920AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687169,golub-00236: SR2000051920AA,GPL98,Bone Marrow,T-cell ALL,cancer,Bone Marrow/T-cell ALL,PB/T-ALL,T-ALL,bone.marrow_t.cell.all,2.7839098,-6.8014226,9.087411,-1.2011824,-10.013333,26.100277,11.254432,9.495442,-14.003105,-8.441984
latent_sample_coordinates.csv,latent_space,latent,GSM1687170_SR2000051921AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687170,golub-00236: SR2000051921AA,GPL98,Bone Marrow,B-cell ALL,cancer,Bone Marrow/B-cell ALL,PB/B-ALL,B-ALL,bone.marrow_b.cell.all,-2.7623727,-12.621834,5.33004,4.9659457,-0.39809102,6.7524924,0.44550914,-1.4961967,-19.522573,-1.4980571
latent_sample_coordinates.csv,latent_space,latent,GSM1687171_SR2000051922AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687171,golub-00236: SR2000051922AA,GPL98,Bone Marrow,B-cell ALL,cancer,Bone Marrow/B-cell ALL,PB/B-ALL,B-ALL,bone.marrow_b.cell.all,-2.4827833,-12.327089,5.1824927,4.018268,-1.9429204,10.302882,3.7737558,-5.753238,-18.525433,0.13018626
latent_sample_coordinates.csv,latent_space,latent,GSM1687172_SR2000051923AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687172,golub-00236: SR2000051923AA,GPL98,Bone Marrow,B-cell ALL,cancer,Bone Marrow/B-cell ALL,PB/B-ALL,B-ALL,bone.marrow_b.cell.all,-7.5174,-14.340773,14.303977,5.2076216,-9.938402,15.776495,8.056433,-3.8050137,-15.477004,-1.9372139
latent_sample_coordinates.csv,latent_space,latent,GSM1687173_SR2000051924AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687173,golub-00236: SR2000051924AA,GPL98,Bone Marrow,B-cell ALL,cancer,Bone Marrow/B-cell ALL,PB/B-ALL,B-ALL,bone.marrow_b.cell.all,-4.1351185,-12.819318,4.6047444,4.7187815,-1.4960616,11.117318,5.1412745,-4.309507,-16.493092,0.89201814
latent_sample_coordinates.csv,latent_space,latent,GSM1687174_SR2000051925AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687174,golub-00236: SR2000051925AA,GPL98,Bone Marrow,B-cell ALL,cancer,Bone Marrow/B-cell ALL,PB/B-ALL,B-ALL,bone.marrow_b.cell.all,-5.2217593,-5.297707,-4.782478,-2.59876,4.451745,6.605237,-0.9677147,0.24376515,-15.314619,-1.890264
latent_sample_coordinates.csv,latent_space,latent,GSM1687175_SR2000051926AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687175,golub-00236: SR2000051926AA,GPL98,Bone Marrow,B-cell ALL,cancer,Bone Marrow/B-cell ALL,PB/B-ALL,B-ALL,bone.marrow_b.cell.all,-11.120912,-8.269305,2.251141,-5.2860737,-3.4142203,4.1769304,-4.5008087,4.325707,-15.103925,-6.4947863
latent_sample_coordinates.csv,latent_space,latent,GSM1687176_SR2000051927AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687176,golub-00236: SR2000051927AA,GPL98,Bone Marrow,B-cell ALL,cancer,Bone Marrow/B-cell ALL,PB/B-ALL,B-ALL,bone.marrow_b.cell.all,2.388,-21.74477,13.644903,2.3106647,-5.7467785,18.26717,9.314679,16.532457,-24.415514,4.2945185
latent_sample_coordinates.csv,latent_space,latent,GSM1687177_SR2000051928AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687177,golub-00236: SR2000051928AA,GPL98,Bone Marrow,B-cell ALL,cancer,Bone Marrow/B-cell ALL,PB/B-ALL,B-ALL,bone.marrow_b.cell.all,-1.0997365,-17.806513,10.399305,-1.4258897,-7.528265,21.615808,11.822512,-1.9235646,-23.614109,-4.898032
latent_sample_coordinates.csv,latent_space,latent,GSM1687178_SR2000051929AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687178,golub-00236: SR2000051929AA,GPL98,Bone Marrow,B-cell ALL,cancer,Bone Marrow/B-cell ALL,PB/B-ALL,B-ALL,bone.marrow_b.cell.all,3.1821687,-8.274169,1.3707235,-2.7570755,-3.043725,22.874266,5.928763,9.785266,-21.75685,-2.6500354
latent_sample_coordinates.csv,latent_space,latent,GSM1687179_SR2000051930AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687179,golub-00236: SR2000051930AA,GPL98,Bone Marrow,B-cell ALL,cancer,Bone Marrow/B-cell ALL,PB/B-ALL,B-ALL,bone.marrow_b.cell.all,-1.2525856,-13.659796,3.2162018,-2.221752,-7.5404816,18.722923,12.331418,8.810146,-17.767843,-1.9728899
latent_sample_coordinates.csv,latent_space,latent,GSM1687180_SR2000051931AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687180,golub-00236: SR2000051931AA,GPL98,Uterus,uterine adenocarcinoma,cancer,Uterus/uterine adenocarcinoma,UT/EAC,EAC,uterus_uterine.adenocarcinoma,-6.438611,-6.8941836,-2.863707,-18.205326,-12.945252,-3.0290215,3.9100115,-6.420456,-1.2000864,-10.117641
latent_sample_coordinates.csv,latent_space,latent,GSM1687181_SR2000051932AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687181,golub-00236: SR2000051932AA,GPL98,Breast,breast adenocarcinoma,cancer,Breast/breast adenocarcinoma,BR/BRAD,BRAD,breast_breast.adenocarcinoma,-25.907837,9.391264,-3.191884,-6.2030196,15.366766,-11.840979,-13.073331,-11.2551365,-2.8537855,-1.6911347
latent_sample_coordinates.csv,latent_space,latent,GSM1687182_SR2000060801AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687182,golub-00236: SR2000060801AA,GPL98,Lymphoid Tissue,large B-cell lymphoma,cancer,Lymphoid Tissue/large B-cell lymphoma,GC/LBCL,LBCL,lymphoid.tissue_large.b.cell.lymphoma,-11.445707,8.498039,8.441231,-3.312274,-5.2010045,3.8004088,-5.231342,3.1809206,-6.073473,-5.7649117
latent_sample_coordinates.csv,latent_space,latent,GSM1687183_SR2000060802AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687183,golub-00236: SR2000060802AA,GPL98,Lymphoid Tissue,large B-cell lymphoma,cancer,Lymphoid Tissue/large B-cell lymphoma,GC/LBCL,LBCL,lymphoid.tissue_large.b.cell.lymphoma,-12.312587,11.79636,9.306601,6.5660295,-1.9330925,10.596904,5.09216,2.7298186,-14.041295,3.7848644
latent_sample_coordinates.csv,latent_space,latent,GSM1687184_SR2000060803AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687184,golub-00236: SR2000060803AA,GPL98,Lymphoid Tissue,large B-cell lymphoma,cancer,Lymphoid Tissue/large B-cell lymphoma,GC/LBCL,LBCL,lymphoid.tissue_large.b.cell.lymphoma,-5.813685,7.0662336,10.742187,3.3277013,-1.1307757,7.196452,0.062604845,7.441357,-13.933491,0.8853218
latent_sample_coordinates.csv,latent_space,latent,GSM1687185_SR2000060804AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687185,golub-00236: SR2000060804AA,GPL98,Lymphoid Tissue,large B-cell lymphoma,cancer,Lymphoid Tissue/large B-cell lymphoma,GC/LBCL,LBCL,lymphoid.tissue_large.b.cell.lymphoma,-7.320718,7.470132,7.1525583,3.2116435,-6.875706,12.827954,0.94914794,2.1540318,-16.490225,-2.8372598
latent_sample_coordinates.csv,latent_space,latent,GSM1687186_SR2000060805AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687186,golub-00236: SR2000060805AA,GPL98,Lymphoid Tissue,large B-cell lymphoma,cancer,Lymphoid Tissue/large B-cell lymphoma,GC/LBCL,LBCL,lymphoid.tissue_large.b.cell.lymphoma,-4.3755884,7.5216246,4.216758,4.2798753,-2.8704848,8.526629,-1.0200537,1.8895124,-14.138369,-1.127151
latent_sample_coordinates.csv,latent_space,latent,GSM1687187_SR2000060806AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687187,golub-00236: SR2000060806AA,GPL98,Lymphoid Tissue,large B-cell lymphoma,cancer,Lymphoid Tissue/large B-cell lymphoma,GC/LBCL,LBCL,lymphoid.tissue_large.b.cell.lymphoma,-8.905012,10.901818,-2.209217,0.7654407,-4.356727,1.9605967,-0.6702591,0.14490217,-15.667801,-2.8622832
latent_sample_coordinates.csv,latent_space,latent,GSM1687188_SR2000060807AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687188,golub-00236: SR2000060807AA,GPL98,Lymphoid Tissue,large B-cell lymphoma,cancer,Lymphoid Tissue/large B-cell lymphoma,GC/LBCL,LBCL,lymphoid.tissue_large.b.cell.lymphoma,-7.3923807,10.860015,8.673472,1.4965956,-13.099396,4.8434467,0.9711422,5.2835093,-10.54563,-2.5174346
latent_sample_coordinates.csv,latent_space,latent,GSM1687189_SR2000060808AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687189,golub-00236: SR2000060808AA,GPL98,Lymphoid Tissue,large B-cell lymphoma,cancer,Lymphoid Tissue/large B-cell lymphoma,GC/LBCL,LBCL,lymphoid.tissue_large.b.cell.lymphoma,-12.377715,16.36068,7.552593,4.622242,-9.200921,14.874002,4.0873100000000004,-1.7051,-15.539738,-6.793687
latent_sample_coordinates.csv,latent_space,latent,GSM1687190_SR2000060809AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687190,golub-00236: SR2000060809AA,GPL98,Lymphoid Tissue,large B-cell lymphoma,cancer,Lymphoid Tissue/large B-cell lymphoma,GC/LBCL,LBCL,lymphoid.tissue_large.b.cell.lymphoma,-7.3506665,2.7651534,13.465569,9.539,-7.742885,7.759758,-0.80905336,8.639801,-12.835727,7.38548
latent_sample_coordinates.csv,latent_space,latent,GSM1687191_SR2000060810AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687191,golub-00236: SR2000060810AA,GPL98,Lymphoid Tissue,large B-cell lymphoma,cancer,Lymphoid Tissue/large B-cell lymphoma,GC/LBCL,LBCL,lymphoid.tissue_large.b.cell.lymphoma,-1.6073442,3.6069791,5.3281674,0.6241584,-10.049249,9.326306,-8.130312,-3.1722963,-15.4737625,-2.3655202
latent_sample_coordinates.csv,latent_space,latent,GSM1687192_SR2000060811AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687192,golub-00236: SR2000060811AA,GPL98,Lymphoid Tissue,Follicular lymphoma,cancer,Lymphoid Tissue/Follicular lymphoma,GC/FL,FL,lymphoid.tissue_follicular.lymphoma,-7.9860415,5.6238112,13.729154,18.292786,-1.5203772,2.1816208,-1.1520567,3.1685102,-13.114149,7.167504
latent_sample_coordinates.csv,latent_space,latent,GSM1687193_SR2000060812AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687193,golub-00236: SR2000060812AA,GPL98,Lymphoid Tissue,Follicular lymphoma,cancer,Lymphoid Tissue/Follicular lymphoma,GC/FL,FL,lymphoid.tissue_follicular.lymphoma,-3.3880107,3.8129344,-6.027686,11.919252,0.67937815,0.05098343,-7.49553,-5.443945,-11.61978,1.7812147
latent_sample_coordinates.csv,latent_space,latent,GSM1687194_SR2000060813AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687194,golub-00236: SR2000060813AA,GPL98,Lymphoid Tissue,Follicular lymphoma,cancer,Lymphoid Tissue/Follicular lymphoma,GC/FL,FL,lymphoid.tissue_follicular.lymphoma,-2.5683286,8.34773,-3.4715295,4.195042,4.1105676,7.981341,-0.2737633,4.575785,-18.14139,1.7087017
latent_sample_coordinates.csv,latent_space,latent,GSM1687195_SR2000060814AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687195,golub-00236: SR2000060814AA,GPL98,Lymphoid Tissue,Follicular lymphoma,cancer,Lymphoid Tissue/Follicular lymphoma,GC/FL,FL,lymphoid.tissue_follicular.lymphoma,3.6405618,7.5800977,10.35248,3.4949608,-2.0436072,10.492131,4.853507,14.720897,-20.834696,0.62878686
latent_sample_coordinates.csv,latent_space,latent,GSM1687196_SR2000060815AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687196,golub-00236: SR2000060815AA,GPL98,Lymphoid Tissue,Follicular lymphoma,cancer,Lymphoid Tissue/Follicular lymphoma,GC/FL,FL,lymphoid.tissue_follicular.lymphoma,-4.88078,7.9476204,-3.6704502,-6.5596576,-11.04003,15.965088,5.9789987,6.7252283,-22.143042,-6.9220896
latent_sample_coordinates.csv,latent_space,latent,GSM1687197_SR2000060816AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687197,golub-00236: SR2000060816AA,GPL98,Lymphoid Tissue,Follicular lymphoma,cancer,Lymphoid Tissue/Follicular lymphoma,GC/FL,FL,lymphoid.tissue_follicular.lymphoma,6.982159,6.241195,3.6656516,6.0759153,-3.157611,8.249414,0.7308435,-2.3105154,-24.931658,3.1257792
latent_sample_coordinates.csv,latent_space,latent,GSM1687198_SR2000060818AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687198,golub-00236: SR2000060818AA,GPL98,Lymphoid Tissue,Follicular lymphoma,cancer,Lymphoid Tissue/Follicular lymphoma,GC/FL,FL,lymphoid.tissue_follicular.lymphoma,-4.3806186,14.951818,-4.5680795,2.2134366,-1.594193,10.33369,-0.3949964,8.539601,-17.077509,-4.774029
latent_sample_coordinates.csv,latent_space,latent,GSM1687199_SR2000060819AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687199,golub-00236: SR2000060819AA,GPL98,Lymphoid Tissue,Follicular lymphoma,cancer,Lymphoid Tissue/Follicular lymphoma,GC/FL,FL,lymphoid.tissue_follicular.lymphoma,-11.28024,12.20816,-6.999138,9.822237,8.708218,5.566845,-7.4040213,1.0309592,-12.563206,4.761767
